Attrition_Flag,Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
True,0,2,4,2,2,2,3477.0,752,0.703,13627,0.739,0.216,0,0,1,0,1,0,0,0
True,1,0,0,2,3,2,3277.0,0,0.84,14252,0.649,0.0,0,0,1,0,1,0,0,0
True,0,4,4,2,3,2,34516.0,0,0.663,13376,0.72,0.0,0,1,0,0,0,0,0,1
True,1,99,0,1,1,1,3616.0,1155,0.727,15391,0.593,0.319,0,1,0,0,1,0,0,0
True,1,99,0,2,1,2,3973.0,0,0.89,13740,0.819,0.0,0,0,1,0,1,0,0,0
True,1,3,1,2,3,2,4318.0,2359,0.993,12867,0.573,0.546,0,0,0,1,1,0,0,0
True,1,1,99,2,2,1,7660.0,764,0.877,14844,0.695,0.1,0,0,0,1,1,0,0,0
True,1,3,99,1,3,2,3515.0,0,0.876,15079,0.841,0.0,1,0,0,0,1,0,0,0
True,1,99,0,1,2,3,13313.0,0,1.08,15549,0.833,0.0,0,1,0,0,0,0,0,1
False,1,2,0,4,3,6,4541.0,0,0.976,7996,0.778,0.0,0,0,1,0,1,0,0,0
True,1,3,0,2,1,1,8284.0,797,0.824,13092,0.569,0.096,0,1,0,0,1,0,0,0
False,0,4,0,1,2,2,3768.0,0,0.799,6639,1.152,0.0,0,1,0,0,1,0,0,0
True,0,1,1,1,2,3,14382.0,1950,0.578,12941,0.819,0.136,0,1,0,0,1,0,0,0
True,1,1,99,2,2,3,10798.0,1378,0.631,13681,0.81,0.128,0,0,1,0,1,0,0,0
True,0,3,1,2,2,2,23981.0,1408,0.844,14455,0.846,0.059,0,0,1,0,0,1,0,0
True,0,3,2,1,3,1,22729.0,1581,1.025,13672,0.746,0.07,0,1,0,0,1,0,0,0
True,1,1,99,2,2,1,27670.0,0,0.645,13854,0.797,0.0,0,0,1,0,1,0,0,0
True,1,0,0,2,1,2,3423.0,647,0.73,14308,0.722,0.189,0,1,0,0,1,0,0,0
True,1,99,99,1,2,3,33874.0,1473,0.803,13753,0.849,0.043,0,0,1,0,0,0,0,1
True,1,1,0,2,1,3,3175.0,1116,0.978,14071,0.683,0.351,0,1,0,0,1,0,0,0
False,0,3,1,1,4,3,7979.0,0,0.465,5056,0.853,0.0,0,1,0,0,1,0,0,0
True,0,99,3,1,2,3,13679.0,2267,1.232,15180,0.689,0.166,0,0,1,0,1,0,0,0
True,1,0,0,1,3,2,14767.0,948,0.999,13090,0.625,0.064,0,0,0,1,0,0,0,1
False,0,0,3,2,3,3,34516.0,569,0.919,8570,0.789,0.016,0,0,1,0,0,0,0,1
False,0,99,4,6,3,3,4650.0,1162,0.82,7976,1.056,0.25,0,0,1,0,1,0,0,0
True,1,3,1,1,3,3,3592.0,865,0.663,12777,0.727,0.241,0,1,0,0,1,0,0,0
True,0,1,2,1,1,3,32535.0,1722,0.856,15738,0.657,0.053,0,1,0,0,0,0,0,1
True,0,99,4,2,1,3,3214.0,1471,0.933,14557,0.652,0.458,0,0,1,0,1,0,0,0
False,0,1,1,6,3,2,4819.0,2134,0.834,9330,0.882,0.443,0,0,1,0,1,0,0,0
True,0,3,3,2,3,1,16433.0,0,0.791,13678,0.736,0.0,0,1,0,0,1,0,0,0
True,0,99,3,2,3,3,12174.0,1361,1.048,14743,0.729,0.112,0,1,0,0,1,0,0,0
True,1,3,0,2,2,1,9230.0,1518,0.774,14082,0.833,0.164,0,1,0,0,1,0,0,0
True,0,4,2,2,2,3,6867.0,776,0.715,14119,0.764,0.113,0,1,0,0,1,0,0,0
True,0,2,4,2,2,2,34516.0,1848,0.775,14149,0.689,0.054,0,0,1,0,0,1,0,0
True,0,1,3,2,3,1,18046.0,0,0.819,13758,0.677,0.0,0,1,0,0,1,0,0,0
True,0,3,1,2,2,3,7680.0,1589,0.688,13617,0.721,0.207,0,0,1,0,1,0,0,0
True,1,0,0,2,3,2,7825.0,0,0.724,14326,0.786,0.0,0,1,0,0,1,0,0,0
True,0,2,2,1,3,2,5002.0,1945,1.035,16161,0.787,0.389,0,1,0,0,1,0,0,0
True,0,2,3,1,1,3,34516.0,1131,0.715,14716,0.75,0.033,0,0,0,1,0,0,0,1
True,1,3,1,2,3,1,4755.0,0,0.776,15999,0.73,0.0,0,1,0,0,1,0,0,0
True,0,0,3,1,3,0,22104.0,1783,0.805,13830,0.806,0.081,0,0,1,0,1,0,0,0
True,0,4,2,1,3,3,29038.0,2295,0.657,12025,0.807,0.079,0,0,1,0,0,0,0,1
False,0,1,3,2,3,2,4620.0,0,0.654,6644,0.694,0.0,0,0,1,0,1,0,0,0
True,0,1,3,1,1,3,34516.0,1341,0.812,13988,0.789,0.039,0,1,0,0,1,0,0,0
True,1,3,0,2,1,1,11463.0,0,0.908,14511,0.721,0.0,0,0,1,0,0,0,0,1
False,0,3,2,2,4,2,6224.0,0,0.801,8291,1.029,0.0,0,0,1,0,1,0,0,0
True,0,99,4,2,3,3,19252.0,751,0.814,14074,0.623,0.039,0,1,0,0,1,0,0,0
True,0,3,3,1,1,2,34516.0,1583,0.631,12906,0.639,0.046,0,0,1,0,1,0,0,0
True,0,99,1,1,2,3,3232.0,1564,0.969,13142,0.75,0.484,0,0,1,0,1,0,0,0
True,0,0,4,2,1,3,34516.0,1421,0.744,14465,0.754,0.041,0,1,0,0,0,0,1,0
False,1,0,1,2,3,3,23981.0,0,0.196,4536,0.605,0.0,0,1,0,0,0,1,0,0
True,1,2,0,2,2,2,4822.0,1882,0.833,13816,0.891,0.39,0,0,1,0,1,0,0,0
True,0,3,4,2,2,3,34516.0,1381,0.949,14696,0.966,0.04,0,0,0,1,0,0,0,1
True,1,3,0,1,2,1,12100.0,1350,0.854,13138,0.667,0.112,0,1,0,0,0,0,0,1
True,0,99,2,2,3,3,20466.0,1138,0.868,15121,0.54,0.056,1,0,0,0,1,0,0,0
True,0,3,2,2,3,1,17887.0,1821,0.687,14544,1.148,0.102,0,0,1,0,1,0,0,0
False,0,3,2,5,1,3,23399.0,0,1.051,9356,0.85,0.0,0,1,0,0,1,0,0,0
True,1,99,0,2,2,3,13026.0,789,0.74,14747,0.724,0.061,0,0,1,0,0,0,0,1
True,1,3,1,2,3,3,15698.0,2000,0.749,12980,0.64,0.127,0,0,0,1,0,0,0,1
True,0,99,1,1,3,3,5590.0,875,0.86,14643,0.764,0.157,0,1,0,0,1,0,0,0
True,0,4,2,1,3,2,17575.0,618,0.917,15473,0.684,0.035,0,0,1,0,1,0,0,0
True,0,3,3,1,1,1,29528.0,1769,0.771,14428,0.7,0.06,0,1,0,0,1,0,0,0
True,0,4,2,1,3,1,34516.0,1996,0.988,15033,0.81,0.058,0,1,0,0,0,0,1,0
True,1,1,0,1,1,3,4147.0,2262,0.565,14624,0.79,0.545,0,1,0,0,1,0,0,0
False,1,3,99,5,3,2,12494.0,0,0.576,7026,0.917,0.0,0,1,0,0,1,0,0,0
False,0,3,4,2,2,3,34516.0,1692,0.983,7486,0.73,0.049,0,0,1,0,0,1,0,0
True,1,99,0,2,3,2,13411.0,1736,0.841,12493,0.738,0.129,0,1,0,0,0,0,0,1
True,0,99,4,2,4,3,34516.0,638,0.724,13085,0.675,0.018,0,1,0,0,1,0,0,0
True,0,2,2,1,1,2,17646.0,1396,0.851,15527,0.893,0.079,0,1,0,0,1,0,0,0
True,0,0,2,2,2,1,11121.0,1296,0.789,13814,1.025,0.117,0,0,1,0,1,0,0,0
False,0,2,2,6,2,2,4109.0,0,0.949,8642,0.481,0.0,0,0,1,0,1,0,0,0
True,0,1,4,2,1,3,6176.0,905,0.805,15102,0.792,0.147,0,1,0,0,1,0,0,0
True,1,3,0,2,2,3,4512.0,1172,0.706,14414,0.815,0.26,0,0,0,1,1,0,0,0
True,0,3,3,2,3,3,32791.0,1607,0.752,13177,0.738,0.049,0,1,0,0,1,0,0,0
True,1,0,0,2,3,3,4772.0,2004,0.696,14748,0.761,0.42,1,0,0,0,1,0,0,0
True,0,99,2,2,2,3,10602.0,1083,0.656,14084,0.75,0.102,0,0,0,1,1,0,0,0
False,0,99,3,1,4,1,7953.0,0,1.031,8670,0.574,0.0,0,0,0,1,1,0,0,0
False,0,4,2,2,1,3,8022.0,0,0.381,5660,0.735,0.0,1,0,0,0,1,0,0,0
True,0,1,4,2,4,1,34516.0,0,0.919,13781,0.797,0.0,0,0,1,0,1,0,0,0
True,1,99,0,1,2,3,9092.0,1363,0.83,14779,0.843,0.15,0,1,0,0,1,0,0,0
False,1,3,0,1,3,2,5541.0,2517,0.879,9195,0.825,0.454,0,0,1,0,1,0,0,0
True,0,5,3,2,1,2,7204.0,0,0.803,14042,0.766,0.0,0,0,1,0,1,0,0,0
True,1,3,0,1,1,2,4548.0,1450,0.844,14330,0.638,0.319,0,0,0,1,1,0,0,0
True,1,3,0,1,2,1,3860.0,1175,0.734,14474,0.71,0.304,0,0,1,0,1,0,0,0
True,0,1,0,2,2,2,14581.0,2517,0.776,17628,0.817,0.173,0,1,0,0,0,0,0,1
True,1,1,0,2,2,2,3084.0,0,0.861,12739,0.882,0.0,0,0,1,0,1,0,0,0
True,0,0,2,1,3,2,12375.0,2263,1.044,14500,0.582,0.183,0,0,0,1,1,0,0,0
True,0,2,1,1,1,3,23981.0,0,0.827,15236,0.875,0.0,0,1,0,0,0,1,0,0
True,0,2,2,2,3,1,19534.0,0,0.616,15634,0.639,0.0,0,1,0,0,1,0,0,0
False,0,1,3,1,3,2,22993.0,0,1.004,7867,0.786,0.0,0,1,0,0,1,0,0,0
True,0,99,4,2,2,2,34516.0,585,0.875,13534,0.825,0.017,0,0,1,0,0,0,0,1
True,0,99,1,2,2,1,15164.0,1071,0.9,13062,0.717,0.071,0,0,1,0,0,0,0,1
True,0,3,0,1,2,3,7231.0,1047,0.947,15571,0.797,0.145,0,1,0,0,1,0,0,0
True,0,2,2,2,1,2,34516.0,2022,0.761,13633,0.785,0.059,0,0,1,0,0,1,0,0
True,0,3,3,2,3,2,34516.0,1780,0.839,14185,0.69,0.052,0,0,0,1,0,0,0,1
True,1,3,1,1,2,3,9215.0,639,0.646,13345,0.754,0.069,0,0,1,0,1,0,0,0
True,0,3,3,2,1,2,25438.0,1907,0.741,16485,0.793,0.075,0,1,0,0,1,0,0,0
True,1,1,0,1,2,2,3759.0,0,0.722,15331,0.767,0.0,0,0,1,0,1,0,0,0
True,1,1,0,1,2,3,3029.0,2267,0.842,14934,0.823,0.748,0,0,1,0,1,0,0,0
False,1,3,0,5,1,1,4203.0,996,0.705,7292,0.7,0.237,1,0,0,0,1,0,0,0
True,0,1,3,1,1,2,21526.0,1320,0.762,14441,0.875,0.061,0,1,0,0,1,0,0,0
False,1,3,0,6,3,3,12207.0,0,0.319,5838,1.056,0.0,0,1,0,0,0,0,0,1
True,1,3,99,1,3,3,32089.0,1971,0.671,13796,0.833,0.061,0,0,1,0,0,0,0,1
True,1,99,0,1,2,2,3541.0,1042,0.774,14511,0.708,0.294,0,1,0,0,1,0,0,0
True,0,1,1,2,2,2,7139.0,1512,1.106,14802,0.75,0.212,0,1,0,0,1,0,0,0
True,1,99,0,1,2,3,3669.0,2517,0.83,13931,0.836,0.686,0,1,0,0,1,0,0,0
False,0,99,2,1,6,1,5859.0,0,0.914,8004,0.708,0.0,0,0,1,0,1,0,0,0
True,0,99,3,2,1,2,15594.0,1590,0.679,13016,0.616,0.102,1,0,0,0,1,0,0,0
True,0,3,4,1,4,2,34516.0,1823,1.062,15552,0.831,0.053,0,1,0,0,0,1,0,0
True,1,1,0,2,3,2,6704.0,0,0.856,12576,0.776,0.0,0,0,1,0,1,0,0,0
True,0,0,2,1,3,2,32417.0,871,0.911,14381,0.862,0.027,0,1,0,0,0,0,0,1
True,0,3,3,1,3,1,2754.0,2152,0.821,13991,0.761,0.781,0,0,1,0,1,0,0,0
False,0,99,2,1,3,4,27945.0,0,0.902,8345,1.059,0.0,0,1,0,0,0,0,0,1
True,0,0,4,1,2,2,34516.0,1068,0.966,16428,0.809,0.031,0,0,1,0,1,0,0,0
True,1,99,0,1,2,3,7098.0,1829,0.557,13139,0.789,0.258,0,1,0,0,1,0,0,0
True,1,2,0,1,2,3,12338.0,1277,0.828,15869,0.758,0.104,0,0,1,0,0,0,0,1
True,0,1,2,1,3,2,16703.0,1140,0.555,15472,0.768,0.068,0,0,1,0,1,0,0,0
True,0,0,3,2,2,2,16667.0,1463,0.803,15301,0.797,0.088,0,1,0,0,1,0,0,0
False,0,4,3,1,3,2,18512.0,1664,0.889,8019,0.583,0.09,0,0,0,1,1,0,0,0
True,0,0,2,2,3,1,14131.0,1333,0.767,12779,0.689,0.094,0,0,1,0,1,0,0,0
True,1,3,0,1,3,1,3276.0,1474,0.759,14212,0.681,0.45,0,0,1,0,1,0,0,0
True,0,4,3,1,3,1,34516.0,1435,0.865,15584,0.839,0.042,0,0,1,0,0,0,0,1
True,1,0,0,1,1,2,3629.0,1891,0.917,15982,0.687,0.521,0,1,0,0,1,0,0,0
True,1,99,0,2,3,3,13067.0,1943,0.85,15172,1.034,0.149,0,0,1,0,0,0,0,1
True,0,1,1,2,2,1,3845.0,1871,0.847,14593,0.803,0.487,0,0,1,0,1,0,0,0
False,0,0,3,4,3,3,12094.0,0,0.995,8607,0.957,0.0,0,0,1,0,1,0,0,0
True,0,3,4,1,1,2,34516.0,1638,0.761,14474,0.833,0.047,0,1,0,0,1,0,0,0
True,1,3,99,2,3,3,13312.0,1974,0.898,14336,0.656,0.148,0,1,0,0,1,0,0,0
True,1,5,0,2,2,2,3466.0,2517,0.699,13140,0.709,0.726,0,0,1,0,1,0,0,0
True,0,1,1,1,2,1,15223.0,1729,0.863,14230,0.79,0.114,0,0,1,0,0,0,0,1
True,0,1,4,1,6,3,34516.0,831,0.727,13247,0.754,0.024,0,1,0,0,0,1,0,0
False,1,2,0,4,2,3,5989.0,0,0.311,5843,0.176,0.0,0,0,1,0,1,0,0,0
False,0,1,4,2,3,2,5287.0,0,0.841,8392,0.683,0.0,1,0,0,0,1,0,0,0
True,0,1,1,2,1,3,9060.0,0,0.775,14305,0.645,0.0,0,0,0,1,1,0,0,0
True,0,1,3,1,1,1,4731.0,831,0.96,14952,0.788,0.176,0,0,0,1,1,0,0,0
True,1,3,1,1,2,3,9502.0,1881,0.717,14418,0.754,0.198,0,0,1,0,1,0,0,0
True,0,3,3,1,3,0,29738.0,2370,0.806,14270,0.902,0.08,0,1,0,0,1,0,0,0
True,1,99,0,1,1,2,3918.0,813,1.149,15867,1.06,0.208,0,0,1,0,1,0,0,0
True,1,99,0,1,2,3,3944.0,1006,0.782,15315,0.851,0.255,0,1,0,0,1,0,0,0
True,0,0,4,2,1,2,6577.0,1800,0.786,14229,0.69,0.274,0,1,0,0,1,0,0,0
True,0,3,4,2,3,1,34516.0,2417,0.947,13021,0.625,0.07,0,1,0,0,0,1,0,0
True,0,4,3,1,3,1,34516.0,714,0.883,14279,0.764,0.021,0,1,0,0,1,0,0,0
True,0,3,2,1,5,1,8670.0,1930,0.933,13767,0.655,0.223,0,0,0,1,1,0,0,0
False,0,3,3,1,2,2,32554.0,0,0.872,8528,1.122,0.0,0,0,1,0,1,0,0,0
True,1,1,1,2,1,3,8331.0,0,0.705,14324,0.689,0.0,0,0,0,1,1,0,0,0
True,1,1,99,2,2,2,32056.0,1668,0.771,12595,0.683,0.052,0,0,1,0,0,0,0,1
True,0,0,2,1,1,2,15524.0,1148,0.829,13819,0.71,0.074,0,1,0,0,1,0,0,0
True,1,3,0,2,1,3,4010.0,2517,0.71,14354,0.629,0.628,0,1,0,0,1,0,0,0
True,0,1,2,2,4,3,3275.0,1525,0.749,14830,0.697,0.466,0,1,0,0,1,0,0,0
True,0,99,2,1,2,2,18349.0,1209,0.738,16422,0.803,0.066,0,0,1,0,1,0,0,0
True,0,4,2,2,3,1,3388.0,1659,0.842,13557,0.724,0.49,0,0,1,0,1,0,0,0
False,0,4,1,1,1,3,4015.0,0,1.045,8363,0.806,0.0,0,0,1,0,1,0,0,0
False,0,1,2,2,3,2,9719.0,2517,0.906,9183,0.7,0.259,0,0,1,0,1,0,0,0
True,0,4,3,2,3,2,4178.0,2463,0.815,16216,0.814,0.59,0,0,1,0,1,0,0,0
True,0,2,1,1,2,1,3735.0,1474,0.798,15039,0.757,0.395,0,1,0,0,0,1,0,0
True,0,0,2,1,3,1,29856.0,1576,0.8,14887,0.545,0.053,0,1,0,0,0,0,0,1
True,0,0,1,2,3,3,11522.0,1203,0.847,13720,0.831,0.104,0,0,1,0,1,0,0,0
True,0,3,1,2,2,3,3161.0,1788,0.865,13692,0.828,0.566,0,1,0,0,1,0,0,0
False,0,3,3,1,3,3,14774.0,2517,0.979,8293,0.703,0.17,0,1,0,0,1,0,0,0
False,0,99,2,4,3,2,34516.0,2517,0.841,8248,0.65,0.073,0,1,0,0,0,1,0,0
True,1,3,0,2,2,1,5118.0,980,0.786,14593,0.627,0.191,0,1,0,0,1,0,0,0
False,0,2,3,2,3,3,14682.0,2517,1.041,8193,0.846,0.171,0,1,0,0,1,0,0,0
True,0,0,1,1,2,2,3108.0,2280,0.844,14763,0.8,0.734,0,1,0,0,1,0,0,0
True,0,3,2,1,1,1,3223.0,1413,1.009,13648,0.635,0.438,0,1,0,0,1,0,0,0
True,0,3,4,5,1,3,28612.0,2517,0.712,14727,0.641,0.088,0,1,0,0,1,0,0,0
True,0,3,2,1,1,1,6224.0,777,0.743,13503,0.623,0.125,0,1,0,0,0,0,0,1
True,0,5,3,1,2,1,24134.0,1290,0.814,13311,0.642,0.053,0,1,0,0,1,0,0,0
True,0,1,4,1,3,3,27929.0,1898,0.725,14755,0.732,0.068,0,0,1,0,1,0,0,0
True,1,0,1,1,3,3,3657.0,0,0.785,14802,0.667,0.0,0,0,1,0,1,0,0,0
True,1,4,0,1,3,1,8257.0,961,0.741,13769,0.857,0.116,0,1,0,0,1,0,0,0
True,1,2,1,1,2,1,23051.0,1836,0.743,14393,0.814,0.08,0,0,1,0,0,1,0,0
True,1,0,1,2,1,3,14839.0,2226,0.828,14625,0.769,0.15,0,0,1,0,1,0,0,0
True,0,99,2,1,3,1,3755.0,1591,0.883,14402,0.803,0.424,0,1,0,0,1,0,0,0
True,0,99,2,2,3,0,3862.0,0,0.807,15282,0.712,0.0,0,0,1,0,1,0,0,0
True,0,5,2,1,3,1,7539.0,0,1.023,15293,0.743,0.0,0,0,0,1,1,0,0,0
False,0,1,3,2,3,2,10588.0,503,0.918,7886,0.75,0.048,0,1,0,0,1,0,0,0
True,0,3,1,2,1,2,11808.0,0,0.813,13751,0.823,0.0,0,0,1,0,1,0,0,0
True,0,1,1,1,1,3,15504.0,1277,0.612,14181,0.615,0.082,1,0,0,0,0,0,0,1
False,1,0,99,4,4,1,12091.0,0,0.898,8127,0.805,0.0,1,0,0,0,1,0,0,0
True,0,1,3,2,1,1,13818.0,609,0.787,13209,0.656,0.044,0,1,0,0,1,0,0,0
True,1,99,1,2,3,3,4442.0,1107,0.822,14437,0.912,0.249,0,1,0,0,1,0,0,0
True,0,1,2,2,1,2,5282.0,1144,0.8,13513,0.597,0.217,0,1,0,0,1,0,0,0
True,0,2,3,1,1,3,34516.0,1617,0.625,13083,0.722,0.047,0,1,0,0,1,0,0,0
True,0,1,3,1,4,2,34516.0,1583,0.824,12192,0.672,0.046,0,0,1,0,1,0,0,0
True,1,99,0,2,3,1,10353.0,1520,0.724,15028,0.746,0.147,0,1,0,0,0,0,0,1
True,0,3,3,1,4,1,9959.0,0,0.751,14948,0.866,0.0,0,1,0,0,1,0,0,0
True,0,3,2,2,2,1,6280.0,2181,0.795,14109,0.878,0.347,0,1,0,0,1,0,0,0
False,0,99,4,2,2,3,13694.0,2219,1.078,9040,0.8,0.162,1,0,0,0,1,0,0,0
True,0,3,0,1,3,2,8940.0,1518,0.726,14459,0.702,0.17,0,0,1,0,1,0,0,0
True,0,0,2,2,3,1,6546.0,1908,0.697,14103,0.672,0.291,0,1,0,0,1,0,0,0
True,1,99,99,1,1,2,32587.0,992,1.139,15958,0.687,0.03,0,1,0,0,0,0,0,1
True,0,3,2,1,1,1,11474.0,0,0.628,13041,0.661,0.0,0,0,1,0,1,0,0,0
True,0,99,4,1,3,3,34516.0,2203,0.728,14204,0.92,0.064,0,0,1,0,0,0,0,1
False,1,1,0,4,3,3,9463.0,764,0.994,7106,0.906,0.081,0,1,0,0,1,0,0,0
True,0,4,1,1,1,2,12552.0,1405,0.702,15508,0.792,0.112,0,1,0,0,1,0,0,0
True,0,3,2,2,3,2,21679.0,1073,0.745,15581,0.797,0.049,0,0,1,0,1,0,0,0
True,0,4,1,1,2,2,10531.0,2330,0.757,14955,0.662,0.221,0,0,0,1,1,0,0,0
True,1,0,0,1,3,2,4905.0,2413,0.853,15478,0.73,0.492,0,0,1,0,1,0,0,0
True,0,2,3,2,2,2,34516.0,0,0.758,12847,0.738,0.0,0,0,0,1,0,0,0,1
True,0,3,3,2,2,3,34516.0,2120,0.9,14626,0.644,0.061,0,0,1,0,0,0,0,1
False,0,3,0,1,1,3,10017.0,726,0.924,9299,0.619,0.072,0,1,0,0,0,0,0,1
False,0,0,3,1,1,2,31832.0,518,0.972,10201,0.788,0.016,0,0,0,1,1,0,0,0
True,1,3,0,2,3,2,5843.0,1346,0.641,13299,0.863,0.23,0,1,0,0,1,0,0,0
True,0,3,3,2,2,1,34427.0,1613,0.704,13545,0.672,0.047,0,0,1,0,1,0,0,0
False,0,1,3,1,2,3,34516.0,0,0.794,9177,1.083,0.0,0,0,0,1,0,0,0,1
True,0,99,3,1,2,3,34516.0,1723,0.628,13853,0.782,0.05,0,0,0,1,0,0,1,0
True,0,3,3,1,3,3,34516.0,1984,0.757,14969,0.811,0.057,1,0,0,0,0,0,0,1
False,1,5,0,2,3,2,4779.0,2517,0.929,8912,0.658,0.527,0,1,0,0,1,0,0,0
True,0,99,2,2,3,3,4248.0,1177,0.821,13958,0.785,0.277,0,0,1,0,1,0,0,0
True,0,4,1,1,2,3,7872.0,989,0.809,13746,0.733,0.126,0,0,1,0,1,0,0,0
True,1,3,0,1,3,2,6077.0,1421,0.739,12489,0.764,0.234,0,0,0,1,1,0,0,0
True,1,3,0,2,3,1,3882.0,2029,0.751,13980,0.707,0.523,0,0,1,0,1,0,0,0
True,1,1,0,1,1,1,7207.0,1645,0.969,13730,0.745,0.228,0,1,0,0,1,0,0,0
True,1,99,1,1,1,2,6121.0,1679,0.705,14224,0.887,0.274,0,0,1,0,1,0,0,0
False,0,0,3,6,3,2,34516.0,572,1.05,8659,1.077,0.017,0,0,1,0,1,0,0,0
True,0,0,1,2,2,3,3535.0,1964,0.661,14080,0.809,0.556,0,1,0,0,1,0,0,0
False,1,99,99,2,2,3,34516.0,1783,0.821,8472,0.739,0.052,0,0,1,0,0,0,0,1
False,0,3,3,6,3,3,34516.0,432,0.807,9045,1.0,0.013,0,0,1,0,0,0,0,1
True,0,99,2,2,1,2,6224.0,1329,0.74,14238,0.755,0.214,0,1,0,0,1,0,0,0
True,1,5,0,2,2,3,9178.0,1585,0.617,14932,0.803,0.173,0,0,1,0,1,0,0,0
True,0,1,2,2,1,3,4328.0,1493,0.651,14731,0.765,0.345,0,1,0,0,1,0,0,0
True,0,2,3,1,2,2,9959.0,1049,0.976,15195,0.941,0.105,0,1,0,0,1,0,0,0
True,1,0,0,1,2,2,9634.0,2076,0.876,14218,0.759,0.215,0,0,1,0,1,0,0,0
True,1,99,99,2,2,2,19033.0,1555,1.001,16033,0.812,0.082,1,0,0,0,1,0,0,0
True,0,0,2,2,3,1,8624.0,1709,0.967,15738,0.82,0.198,0,1,0,0,1,0,0,0
False,0,3,1,1,2,2,3575.0,0,0.843,7672,0.737,0.0,1,0,0,0,1,0,0,0
False,1,3,1,2,3,3,5508.0,0,0.89,7507,0.733,0.0,0,0,0,1,1,0,0,0
True,0,3,0,1,2,3,5871.0,1829,0.81,15645,0.746,0.312,0,0,1,0,1,0,0,0
False,0,0,2,6,4,3,15219.0,2281,0.832,7625,0.95,0.15,0,0,1,0,1,0,0,0
True,0,0,4,2,3,1,34516.0,2328,0.855,15754,0.729,0.067,0,0,1,0,1,0,0,0
True,0,0,1,1,3,1,8147.0,1750,0.751,14912,0.869,0.215,0,1,0,0,1,0,0,0
True,1,4,0,1,3,1,3525.0,1519,0.685,13625,1.0,0.431,0,0,1,0,1,0,0,0
True,0,3,1,1,1,2,9711.0,972,0.647,14926,0.742,0.1,0,1,0,0,1,0,0,0
True,0,1,3,1,1,1,11358.0,1425,0.611,14327,0.673,0.125,0,1,0,0,1,0,0,0
True,1,3,0,1,2,1,6765.0,0,0.739,14133,0.771,0.0,0,1,0,0,1,0,0,0
False,0,3,3,1,3,6,4725.0,1253,1.008,9134,0.974,0.265,0,1,0,0,1,0,0,0
False,1,3,0,1,2,3,3699.0,913,0.866,7297,0.69,0.247,0,0,1,0,1,0,0,0
True,0,3,3,1,2,1,34516.0,1666,0.82,13971,0.812,0.048,0,1,0,0,0,0,0,1
True,1,1,0,2,3,0,8851.0,1753,0.627,14783,0.864,0.198,1,0,0,0,1,0,0,0
True,1,2,0,1,2,1,8506.0,0,0.719,14289,0.638,0.0,0,0,0,1,1,0,0,0
True,0,3,0,1,3,2,3442.0,1229,0.81,14618,0.724,0.357,1,0,0,0,1,0,0,0
True,1,3,0,1,3,2,3731.0,0,0.767,13234,0.84,0.0,0,1,0,0,1,0,0,0
True,1,99,0,1,6,3,7744.0,1893,0.813,16059,0.722,0.244,0,1,0,0,1,0,0,0
True,0,1,1,2,3,2,5972.0,0,0.606,14227,0.706,0.0,0,0,1,0,1,0,0,0
True,0,99,3,1,2,2,21714.0,1969,0.944,13270,0.625,0.091,1,0,0,0,1,0,0,0
True,0,0,3,2,2,1,3371.0,1530,0.828,13432,0.815,0.454,0,0,1,0,1,0,0,0
True,1,3,0,2,1,1,9546.0,960,0.71,14211,0.657,0.101,0,1,0,0,1,0,0,0
True,1,4,0,2,3,3,3848.0,0,0.841,14054,0.694,0.0,0,0,1,0,1,0,0,0
True,0,3,1,1,3,1,9199.0,1230,0.591,15367,0.685,0.134,0,0,1,0,1,0,0,0
True,0,1,2,2,3,1,13381.0,1845,0.883,14532,0.871,0.138,0,1,0,0,1,0,0,0
True,1,3,1,2,1,3,2833.0,1622,0.951,14341,0.712,0.573,0,0,1,0,1,0,0,0
True,1,4,99,2,2,3,15101.0,1396,0.692,13545,0.655,0.092,0,0,1,0,1,0,0,0
True,1,99,0,2,1,2,3603.0,1465,0.63,14235,0.656,0.407,0,1,0,0,1,0,0,0
True,1,5,0,2,2,2,4132.0,2517,0.786,13820,0.697,0.609,0,0,1,0,1,0,0,0
True,1,2,0,1,2,2,4366.0,1870,0.814,15451,0.764,0.428,0,0,1,0,1,0,0,0
True,0,3,1,1,1,2,6128.0,2239,0.768,13505,0.681,0.365,0,0,1,0,1,0,0,0
False,0,3,2,2,3,2,34516.0,2517,0.579,6782,0.763,0.073,0,0,0,1,0,1,0,0
True,1,1,0,1,2,3,6882.0,1930,0.915,13836,0.766,0.28,0,0,1,0,1,0,0,0
True,0,0,3,1,2,1,13490.0,1567,0.795,13159,0.75,0.116,0,1,0,0,1,0,0,0
True,0,1,3,2,1,2,17978.0,1820,0.85,15657,0.81,0.101,0,1,0,0,1,0,0,0
True,0,4,1,2,2,2,3821.0,1673,0.869,15005,0.712,0.438,0,1,0,0,1,0,0,0
